"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000135387",9653.89998098586,0.403709145278943,0.0633723100435786,6.37043442161613,1.88493526562912e-10,6.96965892295686e-10
"ENSG00000135390",7612.17711124123,-0.0434214379265502,0.0953906038045586,-0.455196174410578,0.648968112480721,0.687686751568286
"ENSG00000135392",1661.62062631325,-0.0120418071713587,0.0460668431635586,-0.261398575296439,0.793785155603932,0.820054160374455
"ENSG00000135404",18723.0998068757,-0.496069334182938,0.0914762531894339,-5.4229301800944,5.8629897759828e-08,1.67786540859914e-07
"ENSG00000135406",76.890127783294,-3.7947659582425,0.300452323779714,-12.6301767631684,1.43954502666382e-36,3.93123164376741e-35
"ENSG00000135407",219.686954876667,-0.802374424750864,0.167787223435571,-4.78209489567584,1.7347774441185e-06,4.23355056405943e-06
"ENSG00000135414",473.575174296421,0.692060490160907,0.115302919619105,6.00210725319946,1.94772966193535e-09,6.50157367818354e-09
"ENSG00000135423",265.036973997832,2.48643200888006,0.15341899300663,16.2068069940507,4.51420776209306e-59,5.11027062784209e-57
"ENSG00000135424",521.799797308237,-1.95781518933306,0.184831798077458,-10.5924154268769,3.23144116279722e-26,4.35371263567303e-25
"ENSG00000135426",49.5403375524713,-1.58711231611726,0.195867115888514,-8.10300549389124,5.36178160669969e-16,3.28371484546588e-15
"ENSG00000135436",31.3245789192614,0.826618663733259,0.15589412859027,5.30243615464074,1.14267435480518e-07,3.17214545539299e-07
"ENSG00000135437",306.079604232888,-1.94188847935047,0.137420045353179,-14.1310423407276,2.44498356179777e-45,1.23735652352909e-43
"ENSG00000135439",389.690709905959,0.535539653862931,0.16085641494288,3.3293024344295,0.000870638079769148,0.00149757073699934
"ENSG00000135441",2523.62186563249,-0.70032595981806,0.11368985859894,-6.1599686062464,7.27593668767353e-10,2.53638300132048e-09
"ENSG00000135446",6108.99234220896,1.18275040006845,0.0875476526881486,13.5097899686871,1.36911484556561e-41,5.32589323790515e-40
"ENSG00000135447",52.767458123446,-3.13698999425319,0.281371136356776,-11.1489402746539,7.24642233818683e-29,1.16727697299912e-27
"ENSG00000135451",835.452613899683,1.87374224740531,0.111228508971027,16.8458811930437,1.1248092208331e-63,1.69581836261639e-61
"ENSG00000135452",3985.56348402173,0.598073977378338,0.0717066914591288,8.3405602072608,7.3939404486781e-17,4.83897090856077e-16
