"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.71582399852121e-15,0.583840045116821,0.986,0.727,3.48175005779924e-11,"13","PPIB"
1.84683012858698e-15,1.03250966086912,0.25,0.069,3.74758769692869e-11,"13","SRD5A3"
1.90448636564005e-15,0.563522342444797,0.872,0.4,3.86458373315679e-11,"13","MYDGF"
1.91724090475786e-15,0.557255284536756,0.851,0.386,3.89046524393464e-11,"13","FAAP20"
1.92244733904591e-15,0.516872473724922,0.568,0.216,3.90103014039197e-11,"13","HSD17B4"
1.92733966506349e-15,0.587239329298664,0.791,0.354,3.91095764834683e-11,"13","SPG21"
1.94976874318438e-15,0.463688268256015,0.986,0.817,3.95647073366975e-11,"13","UQCRH"
1.96662389808385e-15,0.626240667382067,0.466,0.168,3.99067321399174e-11,"13","DCTD"
1.99751432293356e-15,0.545494188101864,0.655,0.262,4.05335606409679e-11,"13","ARHGEF6"
2.09224822098223e-15,0.544067865727433,0.716,0.295,4.24559009001714e-11,"13","PFDN4"
2.13199343370552e-15,0.557543613944429,0.764,0.327,4.32624107567524e-11,"13","SRM"
2.24631989318282e-15,0.744011832464365,0.372,0.123,4.55823232724657e-11,"13","NSF"
2.27546822105589e-15,0.638758967405243,0.912,0.481,4.61738011416662e-11,"13","CAPN2"
2.31866409761114e-15,0.560826669936873,0.912,0.519,4.70503318687252e-11,"13","AC004687.1"
2.33888819213853e-15,0.572754898048283,0.689,0.295,4.74607191948751e-11,"13","NUDT3"
2.36251192212778e-15,0.52663644462688,0.385,0.126,4.7940091923817e-11,"13","SUCLA2"
2.39056130468661e-15,0.600190082857144,0.973,0.595,4.85092699947007e-11,"13","PSMA1"
2.52359483432129e-15,0.503986135540772,0.554,0.208,5.12087863780476e-11,"13","UTP18"
2.57288987376482e-15,0.368778793826614,0.318,0.096,5.22090813184357e-11,"13","F11R"
2.70283049783004e-15,0.48905780501007,0.676,0.269,5.48458364619671e-11,"13","RTCB"
2.77068106174646e-15,0.679100743585206,0.392,0.132,5.62226601049592e-11,"13","BAK1"
2.90381433312089e-15,0.412707080739702,0.595,0.225,5.89242004476891e-11,"13","SLC35C2"
3.00785411362154e-15,0.655301926008771,0.723,0.329,6.10353756736083e-11,"13","CMTM3"
3.01316135512005e-15,0.710795415892398,0.459,0.167,6.11430702180961e-11,"13","PIK3C2A"
3.02411259379613e-15,0.477783823201836,0.608,0.238,6.13652927533111e-11,"13","ARFGAP3"
3.05328878059626e-15,0.471227921711967,0.588,0.226,6.19573359358594e-11,"13","PRKAG1"
3.06852063582776e-15,0.483107443281601,0.581,0.224,6.22664207422168e-11,"13","NUDT16"
3.10134472412889e-15,0.55652002903414,0.655,0.265,6.29324871420234e-11,"13","PDHB"
3.17240896545342e-15,0.539174247252324,0.493,0.182,6.43745227269807e-11,"13","TRPV2"
3.37393051571971e-15,0.524916713859784,0.345,0.109,6.84637980249844e-11,"13","TERF2"
3.43637684885486e-15,0.615134714466357,0.959,0.644,6.97309590169629e-11,"13","WSB1"
3.66273840358305e-15,0.487795747717097,0.662,0.267,7.43242876855072e-11,"13","GLRX3"
3.67075944729705e-15,0.458814903076976,0.5,0.179,7.44870507045517e-11,"13","CMAS"
3.73015884626563e-15,0.540985347818259,0.284,0.082,7.56923833084221e-11,"13","FAHD2A"
3.84561772610422e-15,0.51257245357912,0.628,0.255,7.80352748981069e-11,"13","PLIN3"
3.87598648121161e-15,0.606912126502876,0.291,0.085,7.86515176767461e-11,"13","BTBD10"
3.91053397245886e-15,0.625662408226581,0.358,0.117,7.93525553691351e-11,"13","SLC39A6"
3.93381845797961e-15,0.4816948687447,0.568,0.221,7.98250441493222e-11,"13","TRPS1"
3.9633466324569e-15,0.582856347545644,0.486,0.179,8.04242298658155e-11,"13","DNPH1"
4.12461002963273e-15,0.441324138526392,0.993,0.662,8.36965867213073e-11,"13","DYNLL1"
4.27279319945931e-15,0.52043812023965,0.588,0.229,8.67035196034283e-11,"13","KHSRP"
4.36048241251193e-15,0.437250715202907,0.588,0.222,8.84829091146921e-11,"13","COMMD1"
4.39837787671567e-15,0.504665796916329,0.318,0.097,8.92518838743143e-11,"13","YJU2"
4.49865803588767e-15,0.39682113014819,0.588,0.222,9.12867688642326e-11,"13","MRPL9"
4.59067636707571e-15,0.478481149022379,0.676,0.271,9.31540048407003e-11,"13","CDC123"
4.66690025984023e-15,0.663895268084432,0.932,0.575,9.4700740072678e-11,"13","SNRPF"
4.73475214049237e-15,0.450087061988646,0.993,0.79,9.60775904348712e-11,"13","ARPC5"
4.73487349277997e-15,0.662543171923258,0.52,0.198,9.60800529154912e-11,"13","RAB22A"
