gene_id,symbol,entrez,log2FoldChange,padj,baseMean,lfcSE,pvalue
ENSG00000236456,NA,NA,0.03209998509576899,0.9147061341568024,7.521651399319479,0.2389898606440091,0.7460170897595763
ENSG00000244479,NA,NA,-0.04005654544443662,0.9147061341568024,91.66512042611946,0.21252568995782775,0.746081705701288
ENSG00000246582,TNFRSF10A-DT,389641,0.0349379737608315,0.9147061341568024,9.366671224021712,0.23327285044305424,0.7463294098425539
ENSG00000251022,THAP9-AS1,100499177,0.04123815354373509,0.9147061341568024,354.20309999738623,0.16156315778409558,0.7463684155221348
ENSG00000260063,NA,NA,0.03340497879849253,0.9147061341568024,7.8069594443627075,0.23632097335750005,0.7462455829161714
ENSG00000063241,ISOC2,79763,-0.03848715524892301,0.9154422506603456,359.5176522752615,0.14446529931183802,0.7478103721202825
ENSG00000064547,LPAR2,9170,-0.04180081254743716,0.9154422506603456,38.73930893533129,0.1979025014478994,0.7474154558138086
ENSG00000092295,TGM1,7051,-0.03567175927992069,0.9154422506603456,13.507689043378496,0.2280740480122832,0.7479308294051288
ENSG00000105926,PALS2,51678,0.03946457611287683,0.9154422506603456,245.2235970097565,0.1487468952721961,0.7481749967698927
ENSG00000119013,NDUFB3,4709,0.03403853659202748,0.9154422506603456,405.3866438755994,0.11863250260800064,0.7478742577532898
ENSG00000120685,PROSER1,80209,-0.02717951922417978,0.9154422506603456,504.6782708221042,0.09014457873630022,0.7471561402665847
ENSG00000121207,LRAT,9227,-0.01921776559266773,0.9154422506603456,17.72491701829979,0.2534330335985205,0.7470538303570915
ENSG00000131375,CAPN7,23473,-0.02817317511362739,0.9154422506603456,738.7542933309543,0.09408215490294022,0.7472406751960484
ENSG00000135655,USP15,9958,0.0266698666907801,0.9154422506603456,713.444574572285,0.08802001123300508,0.7480850359226259
ENSG00000135953,MFSD9,84804,0.0394138738649426,0.9154422506603456,189.66844174731204,0.14872071809509232,0.7478225029183433
ENSG00000139180,NDUFA9,4704,0.04231885777209372,0.9154422506603456,98.58690071407752,0.18265710812953131,0.7472279712328923
ENSG00000163170,BOLA3,388962,0.04099676935544572,0.9154422506603456,121.94047124272626,0.1608597049156185,0.7474347139923002
ENSG00000163743,RCHY1,25898,-0.0345020308313687,0.9154422506603456,219.4750420991958,0.12585745315190353,0.7474725405695684
ENSG00000198680,TUSC1,286319,0.03559836822046645,0.9154422506603456,183.85626078697288,0.12594316888278356,0.7472971727788347
ENSG00000203817,NA,NA,-0.03906704450201299,0.9154422506603456,16.279136112311683,0.2172668067229425,0.7476573655619112
ENSG00000203872,C6orf163,206412,0.03826343022961728,0.9154422506603456,16.224039973499654,0.22254868905323405,0.7480011557207444
ENSG00000233380,RPS2P48,645173,0.03688628553141668,0.9154422506603456,13.61713965995973,0.22733885449238472,0.7482118552641248
ENSG00000235554,NA,NA,-0.04131302872416528,0.9154422506603456,53.99106922674319,0.17011744868508905,0.7479101112151734
ENSG00000236015,NA,NA,-0.03166188211795914,0.9154422506603456,10.239373112619177,0.23913317916797813,0.747562897965347
ENSG00000236809,SNX25P1,100419028,0.03617691205822962,0.9154422506603456,14.637396118455296,0.2291047254436617,0.7481637739375981
ENSG00000241741,RPL7AP30,441034,-0.04141094698586502,0.9154422506603456,170.50337203076464,0.17069316463377882,0.7473737694201875
ENSG00000244701,NA,NA,0.03091531639047753,0.9154422506603456,8.555982791684151,0.24033710750921597,0.7476550806667936
ENSG00000248557,METTL5P2,100419878,0.02613706721519555,0.9154422506603456,3.865326568985099,0.2471139927202131,0.7482004404284173
ENSG00000253552,NA,NA,0.04233349542470345,0.9154422506603456,113.1764535346158,0.18897931821701308,0.7472594361528704
ENSG00000267082,NA,NA,0.03605694738304945,0.9154422506603456,10.972759777564294,0.22901051963780472,0.747811252646503
ENSG00000173653,RCE1,9986,0.03784275352602068,0.915489576864416,127.27982413404833,0.13884122677171462,0.748300250391702
ENSG00000137154,RPS6,6194,-0.03793787991462263,0.9156434853715932,24224.4274877643,0.1483547709160919,0.7487047141830357
ENSG00000144560,VGLL4,9686,-0.036095167809253,0.9156434853715932,541.7661123078195,0.13076343503901836,0.748777505646112
ENSG00000173391,OLR1,4973,0.03272965835212258,0.9156434853715932,57.3889893735047,0.2373391557129415,0.7488233490882876
ENSG00000182196,ARL6IP4,51329,-0.02664250155907918,0.9156434853715932,4.539521338290737,0.24611378415542845,0.7485078953535431
ENSG00000185324,CDK10,8558,-0.0382255710057106,0.9156434853715932,524.6755314664942,0.14397913465527162,0.7487538212222948
ENSG00000196550,FAM72A,729533,-0.04142264324652636,0.9156434853715932,56.48297813663976,0.17767938158538707,0.7488168908706697
ENSG00000237510,LOC128966744,128966744,0.03112755820121553,0.9156434853715932,27.211165142481356,0.24043774501462453,0.7488238332715826
ENSG00000269904,NA,NA,-0.03450585780182247,0.9156434853715932,9.323603672080663,0.2320380893136584,0.7486605618363733
ENSG00000141551,CSNK1D,1453,-0.0277140562193933,0.9156942187899492,2672.892060294269,0.09313344115938886,0.7489150491010277
ENSG00000173442,EHBP1L1,254102,0.03183922900025686,0.9158317570747384,1227.8791398241983,0.123027866973929,0.7491544496340046
ENSG00000180398,MCFD2,90411,0.0336222427401444,0.9158317570747384,5509.758423688866,0.1170448211095386,0.7491370266011722
ENSG00000228624,HDAC2-AS2,101927768,-0.0310628462111979,0.9158317570747384,9.24037315582893,0.23779193011742183,0.7491767357357513
ENSG00000246082,NA,NA,-0.02406065540545154,0.9160130659746012,4.067046509322963,0.24900089422415456,0.7493747944017033
ENSG00000215424,MCM3AP-AS1,114044,-0.04145477922213513,0.9161211513619524,45.226054368993545,0.17903982077582117,0.7495129658658255
ENSG00000082805,ERC1,23085,0.03394325732014428,0.916156436483108,2069.587613384501,0.13004890656485316,0.7495915844958451
ENSG00000085185,BCORL1,63035,0.04017434597354302,0.9164160400151132,439.381438076492,0.15711015400290584,0.749993447055157
ENSG00000121289,CEP89,84902,0.03564237410407542,0.9164160400151132,421.6434144389152,0.1251105503673597,0.7499351500566737
ENSG00000162997,NA,NA,0.03469049531128572,0.9164160400151132,12.855082687205618,0.23167681487918051,0.7500528132016175
ENSG00000177133,PRDM16-DT,440556,-0.02837501531802792,0.9164160400151132,7.1321772203259,0.2434664992822348,0.7500124072171412
ENSG00000213047,DENND1B,163486,-0.03932866740275079,0.9164160400151132,156.76000193492166,0.1530224866283686,0.7499372112149212
ENSG00000228065,NA,NA,-0.01709218197343824,0.916469771516078,14.121591251351358,0.2548067204539053,0.7502460931634469
ENSG00000253967,LINC03020,101926892,-0.01177523449403473,0.916469771516078,4.310965403239778,0.2575947811721753,0.7502005461582314
ENSG00000268688,NA,NA,-0.02790841952609291,0.916469771516078,4.765037970286812,0.2441750744889196,0.7501696771907999
ENSG00000151348,EXT2,2132,-0.0361526419412254,0.9165829873703968,2498.01925946361,0.1338221076686813,0.7503885483353843
ENSG00000131023,LATS1,9113,0.02886641778869749,0.9166342915114764,720.0718337170523,0.09799775365082848,0.7505587108670403
ENSG00000163608,NEPRO,25871,-0.02946616051937515,0.9166342915114764,953.0978809493294,0.10141546948435956,0.7505931291340218
ENSG00000169507,SLC38A11,151258,0.02460323858886627,0.9166342915114764,48.1847534497154,0.2489069726249187,0.750679432543284
ENSG00000183246,RIMBP3C,150221,-0.03337244041178763,0.9166342915114764,14.39980520494642,0.23391433213781151,0.7505389355882173
ENSG00000247809,NR2F2-AS1,644192,0.04134097059170533,0.9166342915114764,65.21598913145259,0.17298148987582274,0.7506340518443575
ENSG00000247400,DNAJC3-DT,100289274,-0.03696577433530707,0.9166682410674464,20.28217992744664,0.22353177686418288,0.7507570139440253
ENSG00000114859,CLCN2,1181,-0.04071803569492975,0.916680043843937,63.088966334719984,0.1691950320196023,0.7509488808193243
ENSG00000118246,FASTKD2,22868,0.02903879652264205,0.916680043843937,463.650396884002,0.09849459151224434,0.7508377956724301
ENSG00000196966,NA,NA,0.0299604169279284,0.916680043843937,11.939746321279696,0.24147494291623348,0.7509657964392958
ENSG00000240401,NA,NA,0.02523801458525266,0.916680043843937,6.065378547432296,0.247692974295868,0.7508857404281439
ENSG00000171314,PGAM1,5223,0.03816819718857216,0.916779113009349,6292.60109679556,0.14979159909833864,0.7511279906241901
ENSG00000173137,ADCK5,203054,0.03884568513677518,0.916779113009349,113.16129005650748,0.1486499645470784,0.7511465249571034
ENSG00000020426,MNAT1,4331,0.03950216682706774,0.9169216682360672,177.1986880893556,0.15351649688804617,0.7515103247872449
ENSG00000172350,ABCG4,64137,-0.03264463405058939,0.9169216682360672,7.912916568809477,0.23577318461036764,0.7515982625245243
ENSG00000182247,UBE2E2,7325,-0.0394041460155474,0.9169216682360672,737.8665736360555,0.1673557090233603,0.7516063175332164
ENSG00000184163,C1QTNF12,388581,0.03447850432264542,0.9169216682360672,12.408296859598035,0.232011207787845,0.7515063306817245
ENSG00000213694,S1PR3,1903,-0.03911904011348769,0.9169216682360672,3181.768233448208,0.15471953162720603,0.7516118697813432
ENSG00000213983,AP1G2,8906,-0.03247555820198646,0.9169216682360672,177.56201142436072,0.1146679141410913,0.7516034504914937
ENSG00000223981,NA,NA,0.02558047770287657,0.9169216682360672,4.1782059083514165,0.24752872854350091,0.7513880331187939
ENSG00000099797,TECR,9524,-0.02926905164204203,0.9170492931111944,599.4319034331755,0.10084971938938928,0.7518987826890726
ENSG00000104213,PDGFRL,5157,0.04155854690761161,0.9170492931111944,322.443160273751,0.21446095633734263,0.7520650787165495
ENSG00000168014,C2CD3,26005,0.04012910823053069,0.9170492931111944,443.8646713120446,0.15946009991573604,0.7520139271125486
ENSG00000172716,SLFN11,91607,-0.03863800866553241,0.9170492931111944,1098.190522264908,0.16430586976604894,0.7520515646059514
ENSG00000176261,ZBTB8OS,339487,-0.03566524530233742,0.9170492931111944,244.7090916949668,0.13266599619823363,0.7518003851219311
ENSG00000230457,NA,NA,0.02836936334637396,0.9170492931111944,6.123057483672185,0.2437935763540648,0.7519522919706194
ENSG00000253954,NA,NA,-0.02934624000118181,0.9170492931111944,32.471921907756816,0.24131880129457844,0.7519370947022629
ENSG00000248780,NA,NA,-0.02921109344642116,0.9170516518263482,9.753936591335792,0.2416701884905491,0.7521168122472623
ENSG00000228224,NACA4P,83955,0.03453378026438232,0.917060581054196,15.49615127871455,0.23213053686613291,0.7521739351747257
ENSG00000240087,RPSAP12,387867,-0.03893026974286201,0.9170892190880484,1244.1905607771712,0.15331851971676827,0.7522472253231046
ENSG00000131471,AOC3,8639,0.02581065348524869,0.9171022038557434,313.10030891634455,0.2477664793575837,0.7523076780583686
ENSG00000233295,FAM90A20,728430,0.02269614618048304,0.9172765530568742,5.065362301670523,0.2506005420740956,0.7525005097491283
ENSG00000065970,FOXJ2,55810,0.02888782063718242,0.9173332209450508,750.0493957851163,0.10030499722827232,0.7526803272520255
ENSG00000138764,CCNG2,901,-0.03864649177335816,0.9173332209450508,1394.0078911172552,0.1518465095803224,0.7526964414053606
ENSG00000221886,FAM200C,63920,0.0410096899542098,0.9173332209450508,81.03392832876165,0.17407387776580063,0.7526089359377157
ENSG00000126768,TIMM17B,10245,0.0363090828714254,0.9174153594285122,203.80746019401408,0.13386954943907783,0.7529631138964178
ENSG00000156990,RPUSD3,285367,0.03225569816038728,0.9174153594285122,275.3003036528706,0.1124583604761472,0.7529060489304205
ENSG00000237399,PITRM1-AS1,100507034,0.03584521290785343,0.9174153594285122,14.67927584810528,0.22822389025308623,0.7529243593381982
ENSG00000271755,NA,NA,-0.03075956598007467,0.9174153594285122,9.422509221254378,0.23857176556657309,0.7528931354103512
ENSG00000064995,TAF11,6882,0.03644272540612544,0.9175602187731368,192.96785341675763,0.13527919719232845,0.753311628070448
ENSG00000110200,ANAPC15,25906,0.0411207292124832,0.9175602187731368,45.139518848843714,0.1813297282368588,0.7535547861096136
ENSG00000128585,MKLN1,4289,0.0288960499573493,0.9175602187731368,1349.609361559134,0.09832123109541738,0.7533596273247312
ENSG00000149089,APIP,51074,0.03697020679938807,0.9175602187731368,213.90608405657304,0.1383983983842613,0.7533792822172924
ENSG00000153495,TEX29,121793,0.03685043216191826,0.9175602187731368,18.717346776921325,0.22449771169084717,0.7533846080671416
ENSG00000158092,NCK1,4690,-0.03255409852767264,0.9175602187731368,485.6351428622333,0.1163303833428656,0.7534809997617268
ENSG00000162819,BROX,148362,0.0360615093371002,0.9175602187731368,973.433650211458,0.1330602810075273,0.7535446323899841
ENSG00000220749,RPL21P28,100131205,-0.03926856121060421,0.9175602187731368,1082.666646088683,0.157493487495133,0.7533733355162384
ENSG00000259802,MARCHF6-DT,101929977,-0.02682126536907721,0.9175602187731368,4.287107232933765,0.2451930703636774,0.7532512807742421
ENSG00000260359,NA,NA,0.03893973247038703,0.9175602187731368,39.20239080642041,0.2144996711535433,0.753580274163721
ENSG00000133250,ZNF414,84330,-0.04043791613894144,0.91757613034636,125.81192097651564,0.17293312959350848,0.7536431697794566
ENSG00000253636,NA,NA,-0.03059097663706461,0.9176730805582828,7.015292783772722,0.2394356590488818,0.7537726319046748
ENSG00000137818,RPLP1,6176,0.03589690589740196,0.9177143521829794,19188.98913028046,0.13470356672493727,0.7538563673891897
ENSG00000049130,KITLG,4254,-0.04052254180142618,0.917904169622302,2911.374970816633,0.1801479194644761,0.7541119838292591
ENSG00000233382,NA,NA,-0.03513833863948963,0.917904169622302,12.246559738220707,0.22809265504158563,0.7541073216127965
ENSG00000100629,CEP128,145508,0.04079145088200687,0.9179117071273766,61.24977432389817,0.1777779082552765,0.7544200907870448
ENSG00000123009,NA,NA,0.03382993534817111,0.9179117071273766,31.744090301439595,0.23251642982871792,0.7548835024216151
ENSG00000125434,SLC25A35,399512,0.04067458652000627,0.9179117071273766,79.06138233024228,0.17629716510278712,0.7548580399545703
ENSG00000146576,INTS15,79034,-0.03155661690210321,0.9179117071273766,295.72381225550185,0.11249890393935952,0.7547381255153176
ENSG00000163132,MSX1,4487,-0.03664477906130507,0.9179117071273766,58.57827557417149,0.22208939274297176,0.7546152594366449
ENSG00000179010,MRFAP1,93621,-0.01955886775247207,0.9179117071273766,3970.7035052550336,0.06483030562084674,0.7545760260664938
ENSG00000179428,IL6-AS1,541472,0.02340724006267165,0.9179117071273766,5.397654028784345,0.24959969803732177,0.7548036682698012
ENSG00000225190,PLEKHM1,9842,-0.0294469550032397,0.9179117071273766,1617.7896065077332,0.10273575583544108,0.7549157102603378
ENSG00000228434,NA,NA,-0.02913733719475303,0.9179117071273766,9.846134393550876,0.24139087329768227,0.754337970367482
ENSG00000234042,NA,NA,-0.03100380586202577,0.9179117071273766,11.952839266326327,0.2378631858233449,0.7543848520211001
ENSG00000237682,NA,NA,-0.03569786303793366,0.9179117071273766,13.121985014006103,0.22595008892122753,0.7546339785025227
ENSG00000251402,NA,NA,-0.02580905618141686,0.9179117071273766,4.953961955147964,0.24663448161022689,0.7548148979992926
ENSG00000259657,NA,NA,-0.02350915684023419,0.9179117071273766,3.919715295842967,0.24894076448360433,0.7542507543768604
ENSG00000260219,NA,NA,-0.02721683713077659,0.9179117071273766,6.418097768205702,0.24454433772266024,0.7548391039150887
ENSG00000267199,NA,NA,-0.03654243583313166,0.9179117071273766,22.844986840100127,0.2223052973875013,0.7547734367534267
ENSG00000267523,NA,NA,-0.0381301727774038,0.9179117071273766,19.047076213965266,0.2154412027419317,0.7546372002192271
ENSG00000001561,ENPP4,22875,0.02286511672114325,0.9179172980484928,114.037077799749,0.2503475315498201,0.7551482233781361
ENSG00000139651,ZNF740,283337,0.03138242849985086,0.9179172980484928,777.2595656760466,0.11084972745557184,0.7551053756431839
ENSG00000147099,HDAC8,55869,0.03142094081511881,0.9179172980484928,258.0701814190129,0.1109002653040848,0.754971115033707
ENSG00000217555,CKLF,51192,-0.03550072481766682,0.9179172980484928,13.026293295653964,0.22635805571227377,0.7551695392579237
ENSG00000256167,NA,NA,-0.04060584071694709,0.9179172980484928,79.91581485286738,0.18596581419437497,0.7550306853029367
ENSG00000183208,GDPGP1,390637,-0.0380401488129752,0.9179387248659012,22.812315713803287,0.2158939126865017,0.7552370144145137
ENSG00000198825,INPP5F,22876,0.04055326221952443,0.9180265676971112,562.6938434765104,0.20616338713673749,0.7553591394920788
ENSG00000117262,GPR89B,51463,-0.02980259631195159,0.918148692194723,530.3921853171202,0.10491234419009038,0.7556014305560229
ENSG00000138413,IDH1,3417,-0.02856334311809956,0.918148692194723,1542.4391167334766,0.13260351747298274,0.7556590594028358
ENSG00000198720,ANKRD13B,124930,0.04057114489938452,0.918148692194723,281.1868379360852,0.17427242204368962,0.7556401536817186
ENSG00000270346,NA,NA,-0.02391326468860618,0.918148692194723,41.83265004835457,0.24826195419273053,0.755569387312226
ENSG00000225695,NA,NA,0.03231798720495511,0.9181629113367168,288.155095300655,0.11686239440964608,0.7557469007869965
ENSG00000233297,NA,NA,-0.04006047150709042,0.9181629113367168,141.64555731900637,0.19652627283248292,0.7557704811317922
ENSG00000076944,STXBP2,6813,0.02866557942823457,0.9182238836322468,25.420004312342947,0.24250604586350005,0.7560108282840519
ENSG00000147604,RPL7,6129,-0.0290017780349253,0.9182238836322468,17091.329597710963,0.1165495911293004,0.7560201207511337
ENSG00000215041,NEURL4,84461,-0.03351489513656607,0.9182238836322468,274.5514083289066,0.12277636177011836,0.755974309202462
ENSG00000260196,NA,NA,-0.03955084423682963,0.9182238836322468,21.23480404091913,0.20424690240630763,0.7559549980489089
ENSG00000272630,NA,NA,-0.03184553581211236,0.9182320246142204,12.487860830561434,0.23538903499125707,0.7560766868979324
ENSG00000270172,NA,NA,0.03797048981178692,0.918444579871816,15.275732519944256,0.2172428757118605,0.7563015807318065
ENSG00000100201,DDX17,10521,0.02653648273770623,0.9184679652985986,11983.350653699508,0.08724523856232068,0.7566083353414137
ENSG00000108055,SMC3,9126,0.02792280054974809,0.9184679652985986,1501.8384885281994,0.09666869409001978,0.7564612398932837
ENSG00000112964,GHR,2690,0.03564277079516505,0.9184679652985986,113.25432540601562,0.2273507833601675,0.7565343448629542
ENSG00000137494,ANKRD42,338699,-0.03443759539394366,0.9184679652985986,291.50822027476534,0.12828610935255078,0.756620094139546
ENSG00000181754,AMIGO1,57463,-0.03877981109014785,0.9184679652985986,295.97673781402636,0.2086712729863713,0.7565753861461744
ENSG00000183605,SFXN4,119559,0.0401940541736938,0.9184679652985986,90.8419976362296,0.17018572883809538,0.7564527179381604
ENSG00000210135,NA,NA,0.03757791370906035,0.9185653891402124,75.1481624992566,0.21930137013293577,0.7567502318026698
ENSG00000170961,HAS2,3037,-0.039328267285526373,0.91856622388429,382.02634339064696,0.20809109508731813,0.7568221704198762
ENSG00000243964,RPL23AP65,440027,0.04068716837780566,0.91856622388429,72.44797439618826,0.18450616895095276,0.7568506823239931
ENSG00000231209,NA,NA,0.02578499428320797,0.9187849365822252,5.769276445604124,0.24633854757539728,0.7571216828309568
ENSG00000263320,NA,NA,-0.03549852906500139,0.9187849365822252,11.912829101020709,0.2249974692616398,0.7571306767654231
ENSG00000104774,MAN2B1,4125,0.03274442776838505,0.9189059041673088,1876.395500341064,0.1180647534192111,0.7572814738214575
ENSG00000187164,SHTN1,57698,-0.0384375375609105,0.9189059041673088,162.23458966116678,0.15625735198169854,0.7573383346994579
ENSG00000267530,NA,NA,0.02603559532953425,0.9189059041673088,4.591128049140413,0.2457936023454476,0.7573800604643722
ENSG00000171466,ZNF562,54811,-0.03796203678678173,0.9189405941935344,258.32720960881136,0.15208654043819003,0.7574585543993297
ENSG00000204619,PPP1R11,6992,-0.03375443154951466,0.9189459839565836,935.8738850072368,0.12513142363926408,0.7575628011102304
ENSG00000216285,NA,NA,0.03922767752166434,0.9189459839565836,1769.934161098828,0.15968023600440612,0.7575320725155277
ENSG00000167378,IRGQ,126298,-0.03307264154019226,0.9191698044121072,409.94026119336246,0.12429309936098372,0.7577972289212387
ENSG00000004455,AK2,204,0.03723771009072469,0.919244239538093,1224.834635344038,0.14153476574169857,0.7579584324271738
ENSG00000005022,SLC25A5,292,-0.03023237447775328,0.919244239538093,1118.9617808171338,0.10870004866492113,0.7579167685858392
ENSG00000004766,VPS50,55610,-0.02651455896748227,0.919244677962012,478.9237813482174,0.09249282693041486,0.7582735134566635
ENSG00000124635,H2BC11,8970,0.04034161482381434,0.919244677962012,41.202907673652234,0.18905517773242264,0.7580653950657766
ENSG00000160801,PTH1R,5745,0.04047417508541004,0.919244677962012,60.280106379479655,0.19000339160640653,0.7580742295350323
ENSG00000163811,WDR43,23160,-0.03265780855924618,0.919244677962012,690.5515914960272,0.12019042565544732,0.7584080582284469
ENSG00000181873,IBA57,200205,0.03621994843437787,0.919244677962012,154.1433704269705,0.13861456192421945,0.7581933843645992
ENSG00000188002,NA,NA,-0.03982331952360097,0.919244677962012,135.98161277672438,0.1942559802181025,0.7583677839308255
ENSG00000223416,NA,NA,-0.03416206095846469,0.919244677962012,263.30042800806893,0.22793710296974273,0.7583150470577287
ENSG00000236852,NA,NA,-0.0243316192577255,0.919244677962012,4.299971443352689,0.2478887773466906,0.7583712253792801
ENSG00000254685,FPGT,8790,-0.03312617077287479,0.919244677962012,245.1347490784443,0.12265147477867765,0.758338048555524
ENSG00000115241,PPM1G,5496,0.02521043475381873,0.9192685575144408,1236.9767024977389,0.08663488121968463,0.7586274378792808
ENSG00000151364,KCTD14,65987,0.02757285142925896,0.9192685575144408,6.529631198906019,0.24383806281838577,0.7585842468795149
ENSG00000205571,SMN1,6606,0.04020007850433668,0.9192685575144408,683.9648182700112,0.19829721879423243,0.7585642896969962
ENSG00000245213,GALNT7-DT,101930370,0.03304106007966349,0.9192685575144408,12.620281342612916,0.2329521838002691,0.7585772910887185
ENSG00000103037,SETD6,79918,-0.0331788985496752,0.9192914908062636,140.69515473286256,0.12303163123304749,0.7586962844025846
ENSG00000114988,LMAN2L,81562,0.03855458101784494,0.9194516878605612,438.8002250316623,0.15608080640752986,0.7589283548998388
ENSG00000235231,NA,NA,0.01876685615636231,0.9194516878605612,5.832264743703638,0.25333289762675576,0.7589220495169393
ENSG00000144597,EAF1,85403,0.03772206906764514,0.9195304982050416,175.21173492189678,0.14913224845168574,0.7590433398433254
ENSG00000102387,TAF7L,54457,-0.02774276250348445,0.9196105184911776,11.085536211585516,0.2424031158215438,0.7592764752759964
ENSG00000113761,ZNF346,23567,-0.03233841362166131,0.9196105184911776,273.26858113808515,0.11967957541287752,0.7595375390943016
ENSG00000130052,STARD8,9754,-0.03248078243772576,0.9196105184911776,187.44582143632624,0.23247010871822268,0.7592934617049496
ENSG00000131876,SNRPA1,6627,-0.03878127840701884,0.9196105184911776,263.71469006043145,0.1640304899548519,0.7595211392341545
ENSG00000137267,TUBB2A,7280,0.03989823458115466,0.9196105184911776,480.3005804100409,0.19441679726205463,0.7595588371572529
ENSG00000137713,PPP2R1B,5519,0.03747218099010793,0.9196105184911776,789.2106471663211,0.14668112063995287,0.759253201684313
ENSG00000165424,ZCCHC24,219654,0.03198750503110983,0.9196105184911776,5775.613500729219,0.11636274896802867,0.7593513249657946
ENSG00000179965,ZNF771,51333,0.04003503718313107,0.9196105184911776,103.3199170817726,0.1764011136431047,0.7594620441523093
ENSG00000198563,DDX39B,7919,0.02961617341475957,0.9196105184911776,1309.8794731654325,0.10539774170880356,0.759392871632618
ENSG00000100814,CCNB1IP1,57820,0.03597202321233565,0.9196619488857716,525.4701857254045,0.13810987737154526,0.7599986402643051
ENSG00000105663,NA,NA,-0.01727156512520845,0.9196619488857716,3.9900342722176294,0.25413226050579724,0.7602243212541121
ENSG00000116459,ATP5PB,515,0.02625570551207394,0.9196619488857716,1793.107393320789,0.09164911089584928,0.7605171672984617
ENSG00000131067,GGT7,2686,0.02781352656049703,0.9196619488857716,637.6230500286538,0.09821564441669364,0.7602030950717116
ENSG00000139517,LNX2,222484,-0.03711325348296368,0.9196619488857716,133.38432043429947,0.14931505114824983,0.7603094495038953
ENSG00000139579,NABP2,79035,0.03010704108427402,0.9196619488857716,365.0630608991173,0.10791063200051795,0.7598528327891919
ENSG00000143318,CASQ1,844,-0.02002786512417153,0.9196619488857716,4.296571611728008,0.2518879418165882,0.7598002198524915
ENSG00000147127,RAB41,347517,0.02708296740329262,0.9196619488857716,6.609496112290768,0.2442651817362455,0.7603677173052031
ENSG00000172733,PURG,29942,0.03534425418690886,0.9196619488857716,41.070561298777505,0.22519548452917468,0.7604098198458531
ENSG00000176788,BASP1,10409,-0.04016377059621372,0.9196619488857716,5288.866663678067,0.16982158462346592,0.7602855895245867
ENSG00000197852,INKA2,55924,-0.03486973096205736,0.9196619488857716,189.6447416072971,0.22502690818033383,0.7606418520898026
ENSG00000203930,LINC00632,286411,-0.02557308023141897,0.9196619488857716,4.197120926337233,0.24598038450492912,0.7599590903397485
ENSG00000204628,RACK1,10399,-0.03238557468884377,0.9196619488857716,19663.689834289748,0.12074090534377996,0.7600633878085366
ENSG00000214185,XPOTP1,170559,-0.03456703477719789,0.9196619488857716,16.29279936826688,0.22625040747032743,0.7598285297255375
ENSG00000215719,NA,NA,-0.03430177437501988,0.9196619488857716,10.594674310186049,0.2276046349006032,0.7606500756708763
ENSG00000225828,FAM229A,100128071,-0.03932187778277919,0.9196619488857716,38.284171522284105,0.1977974996791335,0.7603257918999496
ENSG00000231760,NA,NA,-0.01300756400722144,0.9196619488857716,5.002376788756265,0.25673719948572826,0.7605926254447446
ENSG00000237938,NA,NA,-0.02709808267029782,0.9196619488857716,7.032922091666084,0.24376165061294405,0.7601021938338473
ENSG00000244627,NA,NA,0.03991246891472566,0.9196619488857716,50.432061604151905,0.17735679165859333,0.7604636016498412
ENSG00000253953,PCDHGB4,8641,-0.03577301969226692,0.9196619488857716,505.3554964059436,0.22145899628969415,0.7599038657295005
ENSG00000271737,NA,NA,-0.02765359913167503,0.9196619488857716,5.366973849657381,0.24279413246407192,0.759954258505632
ENSG00000007933,FMO3,2328,0.02041655843494575,0.91972276002801,858.9532541925001,0.2522830972037147,0.7615002167132511
ENSG00000072778,ACADVL,37,-0.03671720658010483,0.91972276002801,3370.724424636637,0.14820409631528467,0.7612418271078176
ENSG00000089818,NECAP1,25977,0.02742521217553027,0.91972276002801,472.3527377084481,0.09687078778366284,0.7610221500349632
ENSG00000105866,SP4,6671,0.03854758750357537,0.91972276002801,131.56116237236694,0.15461769131162992,0.7610829727692545
ENSG00000107954,NEURL1,9148,-0.02712552855292837,0.91972276002801,7.419437455658443,0.2429566832847971,0.7613859658436912
ENSG00000142039,CCDC97,90324,0.02890020448465822,0.91972276002801,574.7716604204956,0.10337964505663684,0.7613012701918905
ENSG00000148019,CEP78,84131,-0.03346152970876238,0.91972276002801,302.5206919082568,0.12625342751614202,0.7610480521259928
ENSG00000166801,FAM111A,63901,-0.03343439378213665,0.91972276002801,814.348496908986,0.12771280197636117,0.7615221744138334
ENSG00000179938,GOLGA8J,653073,-0.03769361487556115,0.91972276002801,35.499884669711314,0.21154649746527773,0.7610919711108226
ENSG00000185013,NT5C1B,93034,0.02440113341990297,0.91972276002801,5.141933675793128,0.247478430249702,0.76127234377879
ENSG00000197756,RPL37A,6168,0.03879813206829698,0.91972276002801,9965.503924418892,0.15303114359933617,0.7615061548558237
ENSG00000228126,NA,NA,-0.02334090292873934,0.91972276002801,4.15844918500515,0.24855932973572412,0.7614232952615705
ENSG00000236562,NA,NA,0.02764806817632694,0.91972276002801,8.279407604474198,0.24333790912412287,0.7615494241057342
ENSG00000243725,TTC4,7268,-0.03563231034751676,0.91972276002801,13.032359317442294,0.22258118300320504,0.7609888078361234
ENSG00000263412,NFE2L1-DT,116435298,-0.03418184942486765,0.91972276002801,15.741157554204378,0.2265442944903091,0.7612654339401134
ENSG00000271347,NA,NA,0.03028866585284926,0.91972276002801,6.457617298964339,0.23821768129009777,0.7613597271132541
