"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00778182914058051,0.375671921668173,0.445,0.383,1,"0","Hivep3"
0.00782062023023316,0.347649511524386,0.258,0.384,1,"0","Hprt"
0.00811330505218064,0.339520482536482,0.578,0.544,1,"0","Mxi1"
0.00842102793571017,0.351447298540479,0.816,0.845,1,"0","Rsrc2"
0.00875813982986589,0.29991238098268,0.816,0.832,1,"0","Rbm4b"
0.00893073194429294,0.585769603701326,0.492,0.458,1,"0","Tle1"
0.00919518378473273,0.470096250067348,0.629,0.605,1,"0","Lrp8"
3.28141115585885e-101,2.85220399271616,0.947,0.225,5.1377054467282e-97,"1","Satb2"
1.91930654095301e-90,2.5839702250013,0.938,0.295,3.00505825117013e-86,"1","Dab1"
2.34223032620113e-82,3.14122659844152,0.813,0.174,3.6672300217331e-78,"1","Itpr1"
5.66859619230461e-71,3.30461701763679,0.627,0.09,8.87532105829133e-67,"1","Ndrg1"
7.95573157113489e-70,1.58585514314873,0.991,0.811,1.24562889209259e-65,"1","Gpm6a"
1.03808005951725e-68,2.34506464429458,0.884,0.284,1.62532194918616e-64,"1","Ntm"
1.56441744792284e-67,2.42695783076088,0.84,0.299,2.44940839821278e-63,"1","Dok5"
3.75336087305789e-63,2.2967379727373,0.724,0.158,5.87663711894674e-59,"1","Clstn2"
2.63534725789051e-62,1.44787446777242,0.956,0.414,4.12616320167917e-58,"1","Cnr1"
4.2465992121208e-61,2.15370467107941,0.831,0.244,6.64890038641753e-57,"1","Hs6st2"
7.34048137871835e-61,2.12008433330904,0.911,0.372,1.14929916946593e-56,"1","Syt4"
4.33458113612337e-53,1.85481402450634,0.804,0.234,6.78665368482836e-49,"1","Arpp21"
2.44362821267541e-52,2.53759487778973,0.604,0.123,3.82598869258589e-48,"1","Lrfn5"
2.00684722377694e-51,1.67251946298999,0.907,0.426,3.14212069826755e-47,"1","Fam49a"
2.6142168924735e-50,2.73962849027241,0.56,0.111,4.09307938854576e-46,"1","Tenm3"
5.87127752755489e-49,1.79426793757249,0.809,0.29,9.19265922489269e-45,"1","Gabra2"
2.00061680364167e-48,1.58033517854174,0.884,0.418,3.13236572946176e-44,"1","Nell2"
3.84781303526594e-47,1.62381166461589,0.898,0.424,6.02452086931589e-43,"1","Ube2ql1"
6.96716719777543e-47,1.85229697507546,0.867,0.393,1.0908493681557e-42,"1","Macrod2"
1.09481148833642e-46,0.835786374403608,0.991,0.98,1.71414634728834e-42,"1","Tmsb4x"
1.31229888543049e-46,1.56408587137915,0.871,0.39,2.05466636491852e-42,"1","Gpr85"
7.34540369163216e-46,1.77678137174102,0.889,0.399,1.15006985599885e-41,"1","Cntn2"
2.07704811120028e-45,1.83818189212748,0.809,0.309,3.25203422770627e-41,"1","Jakmip1"
2.54749990678772e-45,1.46980118787269,0.916,0.417,3.98862060405754e-41,"1","Clmp"
5.14050354098266e-45,0.942572700488944,0.982,0.86,8.04848639411655e-41,"1","Crmp1"
7.53489188252379e-45,0.858399338005487,1,0.98,1.17973802204675e-40,"1","Tuba1a"
7.57204959711171e-45,2.8950066174904,0.471,0.08,1.18555580541978e-40,"1","Fam19a2"
2.68021712587481e-44,0.976020741365618,0.969,0.861,4.19641595398218e-40,"1","Bzw2"
6.78720349156429e-44,1.37037117495538,0.916,0.416,1.06267245067422e-39,"1","Shtn1"
9.75013252494569e-44,0.935957068887402,1,0.935,1.52657824943075e-39,"1","Celf2"
6.50430367202246e-43,1.16065557419605,0.916,0.441,1.01837882592856e-38,"1","Ptprz1"
1.92604972287482e-42,1.18292861723778,0.991,0.776,3.0156160511051e-38,"1","Ttc28"
2.51700815649383e-42,0.879742144183341,1,0.866,3.94087967062238e-38,"1","Tubb3"
8.3544896560341e-42,2.47345615143591,0.449,0.073,1.30806244544526e-37,"1","Sla"
1.40464707689509e-41,1.40375794098675,0.924,0.446,2.19925592829464e-37,"1","Igsf3"
2.22590191825267e-41,1.31391094026427,0.924,0.447,3.48509463340821e-37,"1","Jph4"
3.0928653815635e-41,1.2780672708953,0.947,0.682,4.84249932791396e-37,"1","Tspan13"
4.051632448632e-41,1.45167100936133,0.876,0.364,6.34364092482313e-37,"1","Runx1t1"
4.27111099923985e-41,0.735307714714816,0.996,0.971,6.68727849150983e-37,"1","Tubb2b"
6.80019809857656e-41,1.18574528472234,0.929,0.442,1.06470701629413e-36,"1","Pou3f1"
